idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
21,2002-05-02,Roraima,11842.97,Ensino Superior,0,Solteiro,Tecnologia,3
18,2005-05-18,Pará,3075.05,Ensino Médio,4,Solteiro,Saúde,0
34,1989-09-14,Rio Grande do Norte,3819.5,Ensino Médio,2,Casado,Indústria,5
27,1997-02-12,Rio de Janeiro,7016.23,Ensino Médio,1,Divorciado,Indústria,1
24,2000-01-01,Sergipe,6035.66,Ensino Médio,2,Casado,Tecnologia,1
19,2004-11-12,Paraíba,3420.7,Ensino Médio,0,Solteiro,Saúde,0
43,1981-01-24,Acre,7506.92,Ensino Médio,2,Casado,Indústria,22
27,1997-01-28,Maranhão,4262.83,Ensino Médio,0,Solteiro,Comércio,0
50,1973-08-15,Ceará,13845.0,Ensino Superior,3,Divorciado,Tecnologia,21
20,2004-01-28,Ceará,2095.47,Ensino Fundamental,2,Casado,Comércio,2
91,1933-01-31,Minas Gerais,2134.73,Ensino Fundamental,2,Solteiro,Comércio,46
48,1975-12-31,Acre,6761.91,Ensino Superior,0,Casado,Indústria,4
46,1978-04-10,Minas Gerais,11413.11,Ensino Médio,1,Divorciado,Indústria,28
40,1984-03-20,Sergipe,3792.67,Ensino Fundamental,2,Casado,Educação,13
43,1981-02-04,Roraima,2482.62,Ensino Fundamental,0,Solteiro,Comércio,8
18,2006-01-24,Paraná,4979.07,Ensino Superior,0,Casado,Comércio,0
28,1995-08-23,Paraná,3351.27,Ensino Médio,2,Viúvo,Educação,6
63,1960-08-04,Rio Grande do Norte,7892.15,Ensino Médio,1,Casado,Educação,7
48,1975-11-14,Ceará,6478.02,Ensino Médio,1,Divorciado,Indústria,15
31,1992-07-06,Tocantins,4922.78,Ensino Médio,0,Casado,Tecnologia,10
62,1961-06-28,Maranhão,21887.78,Pós-graduação,0,Solteiro,Tecnologia,27
36,1987-11-29,Mato Grosso,4917.66,Ensino Fundamental,0,Casado,Indústria,10
37,1986-08-08,Alagoas,6843.75,Ensino Médio,1,Viúvo,Tecnologia,9
49,1974-05-07,Distrito Federal,12285.45,Ensino Médio,0,Divorciado,Tecnologia,21
91,1932-12-16,Pernambuco,4011.56,Ensino Fundamental,0,Casado,Tecnologia,2
45,1978-11-27,Sergipe,3733.73,Ensino Médio,3,Casado,Tecnologia,4
47,1977-03-25,Espírito Santo,9250.33,Ensino Superior,1,Casado,Indústria,12
49,1974-11-26,Piauí,9816.68,Ensino Médio,0,Casado,Comércio,29
62,1961-10-08,Ceará,13711.25,Ensino Médio,3,Casado,Tecnologia,16
46,1977-05-25,São Paulo,5647.48,Ensino Médio,2,Solteiro,Tecnologia,10
49,1975-03-10,Paraná,8520.42,Ensino Médio,1,Casado,Tecnologia,0
42,1981-07-27,Acre,9315.33,Ensino Médio,0,Divorciado,Indústria,13
18,2005-12-02,Paraná,6066.76,Ensino Médio,2,Divorciado,Saúde,0
46,1977-12-16,Acre,12129.43,Ensino Médio,1,Casado,Tecnologia,28
59,1964-09-20,Distrito Federal,10256.17,Ensino Médio,0,Solteiro,Tecnologia,16
52,1971-08-07,Rio de Janeiro,4919.39,Ensino Médio,3,Solteiro,Comércio,26
40,1983-06-22,Santa Catarina,7348.82,Ensino Médio,0,Casado,Comércio,10
28,1995-05-06,Paraná,1654.43,Ensino Fundamental,1,Casado,Educação,4
30,1993-06-03,Santa Catarina,7004.29,Ensino Médio,1,Casado,Educação,11
44,1979-12-16,Tocantins,5121.56,Ensino Fundamental,2,Solteiro,Saúde,6
50,1973-11-09,Tocantins,3978.27,Ensino Fundamental,0,Solteiro,Indústria,16
20,2003-08-05,Espírito Santo,3444.25,Ensino Médio,0,Casado,Educação,0
24,2000-04-07,Rondônia,7536.45,Ensino Médio,0,Casado,Tecnologia,1
38,1986-04-08,Maranhão,3194.72,Ensino Médio,1,Divorciado,Educação,7
48,1975-08-14,Pernambuco,5564.47,Ensino Médio,2,Casado,Tecnologia,2
33,1990-08-02,Goiás,7766.73,Ensino Superior,1,Solteiro,Indústria,8
23,2000-11-24,Minas Gerais,4543.54,Ensino Superior,1,Casado,Comércio,4
56,1967-06-09,Ceará,2086.49,Ensino Fundamental,0,Solteiro,Educação,0
46,1977-05-24,Acre,6714.52,Ensino Médio,1,Solteiro,Saúde,17
53,1970-05-02,Piauí,6947.25,Ensino Médio,0,Solteiro,Comércio,22
30,1993-10-28,Rondônia,6517.96,Ensino Superior,4,Casado,Tecnologia,5
53,1970-05-16,Piauí,13463.23,Ensino Médio,0,Solteiro,Tecnologia,33
29,1994-06-26,Piauí,4263.83,Ensino Médio,0,Solteiro,Saúde,1
22,2001-06-12,Paraíba,3007.58,Ensino Médio,1,Solteiro,Educação,3
22,2002-03-05,Mato Grosso do Sul,3335.13,Ensino Médio,0,Viúvo,Educação,4
42,1981-06-18,Pará,5569.89,Ensino Médio,2,Solteiro,Educação,7
22,2002-01-14,Ceará,6542.33,Ensino Médio,2,Divorciado,Indústria,1
29,1994-11-01,Roraima,4318.36,Ensino Médio,2,Casado,Educação,4
50,1973-12-31,Alagoas,11797.76,Pós-graduação,0,Casado,Educação,5
49,1974-08-12,Piauí,5104.73,Ensino Médio,1,Casado,Saúde,26
58,1965-12-28,Bahia,4073.31,Ensino Médio,0,Casado,Comércio,2
48,1976-02-10,Amapá,11352.24,Ensino Médio,1,Casado,Tecnologia,22
65,1958-11-16,Mato Grosso do Sul,10364.26,Ensino Médio,1,Casado,Indústria,17
37,1986-05-23,Pernambuco,12657.05,Ensino Superior,1,Casado,Tecnologia,16
30,1993-04-30,Goiás,8177.72,Ensino Superior,0,Casado,Educação,6
64,1959-09-30,Tocantins,11014.45,Ensino Superior,0,Casado,Indústria,46
20,2003-07-23,Minas Gerais,1870.87,Ensino Fundamental,1,Casado,Indústria,0
21,2002-09-06,Tocantins,7390.89,Ensino Médio,1,Divorciado,Tecnologia,0
21,2003-03-27,Goiás,3080.54,Ensino Médio,2,Casado,Indústria,2
48,1975-07-06,Amapá,10339.41,Ensino Superior,3,Casado,Saúde,17
55,1968-06-19,Minas Gerais,7030.34,Ensino Médio,1,Casado,Educação,29
30,1993-12-04,Amazonas,4860.56,Ensino Médio,0,Divorciado,Tecnologia,7
40,1984-03-14,São Paulo,8228.27,Ensino Médio,0,Casado,Indústria,11
65,1958-06-13,Rondônia,4344.73,Ensino Médio,0,Solteiro,Educação,4
34,1990-03-28,Maranhão,8898.79,Ensino Superior,1,Casado,Saúde,15
59,1964-10-09,São Paulo,5414.09,Ensino Médio,4,Casado,Comércio,12
34,1989-05-15,Acre,10798.13,Ensino Superior,0,Solteiro,Indústria,15
48,1976-02-24,Roraima,5017.17,Ensino Médio,3,Casado,Educação,27
21,2003-03-20,Goiás,4765.7,Ensino Médio,0,Casado,Tecnologia,0
32,1991-07-26,Acre,6196.22,Ensino Médio,2,Solteiro,Saúde,5
42,1982-02-11,Rondônia,7306.46,Ensino Médio,1,Viúvo,Indústria,17
62,1961-06-12,Bahia,3743.76,Ensino Médio,0,Casado,Educação,15
19,2004-06-18,Goiás,4310.26,Ensino Superior,0,Casado,Comércio,0
26,1997-06-12,Amazonas,7585.83,Ensino Médio,3,Solteiro,Saúde,7
39,1985-03-20,Amapá,10453.51,Ensino Superior,0,Solteiro,Educação,19
38,1986-03-13,Pernambuco,7319.56,Ensino Médio,1,Casado,Tecnologia,8
24,1999-04-21,Espírito Santo,4304.99,Ensino Médio,0,Casado,Comércio,4
32,1991-07-09,Rio Grande do Sul,9019.37,Ensino Superior,2,Casado,Educação,14
56,1967-09-30,Rondônia,7415.49,Ensino Médio,1,Casado,Tecnologia,36
38,1985-06-10,Pará,7778.35,Ensino Superior,1,Casado,Saúde,16
74,1949-06-27,Amazonas,5135.46,Pós-graduação,1,Divorciado,Comércio,9
47,1977-01-16,Pará,9992.67,Ensino Superior,0,Divorciado,Saúde,15
22,2001-04-27,Roraima,4189.18,Ensino Médio,1,Casado,Indústria,1
47,1977-04-02,Ceará,6367.49,Ensino Fundamental,2,Casado,Comércio,27
49,1974-08-09,Roraima,9171.08,Ensino Médio,1,Casado,Saúde,9
31,1992-11-21,Acre,5103.41,Ensino Médio,2,Casado,Educação,0
26,1997-05-06,Pará,5826.81,Ensino Superior,2,Casado,Tecnologia,5
46,1977-05-03,Ceará,6395.97,Ensino Médio,0,Casado,Indústria,13
19,2005-02-14,Espírito Santo,3674.49,Ensino Médio,2,Casado,Comércio,0
60,1964-02-27,Maranhão,9970.35,Ensino Superior,2,Casado,Tecnologia,23
77,1947-04-03,Distrito Federal,8651.78,Ensino Médio,1,Casado,Saúde,58
28,1996-03-20,Goiás,10160.64,Pós-graduação,0,Solteiro,Tecnologia,3
34,1989-05-04,Espírito Santo,4308.06,Ensino Médio,2,Solteiro,Tecnologia,9
52,1972-01-02,Pará,4978.1,Ensino Fundamental,0,Casado,Saúde,4
21,2002-10-27,Goiás,2331.24,Ensino Fundamental,1,Casado,Tecnologia,0
28,1995-04-16,Minas Gerais,4769.12,Ensino Médio,0,Casado,Educação,4
24,1999-05-26,Ceará,1657.91,Ensino Fundamental,4,Casado,Comércio,4
19,2004-07-30,Ceará,3058.02,Ensino Médio,1,Solteiro,Comércio,1
38,1986-02-20,Ceará,2447.52,Ensino Fundamental,4,Casado,Saúde,7
53,1971-01-14,Paraná,8772.4,Ensino Médio,0,Solteiro,Comércio,25
34,1990-01-05,Bahia,16528.13,Pós-graduação,3,Divorciado,Saúde,11
27,1996-12-29,Espírito Santo,6594.44,Ensino Superior,0,Solteiro,Indústria,6
31,1992-12-25,Rio Grande do Norte,8833.85,Ensino Superior,3,Viúvo,Tecnologia,3
33,1991-03-08,Roraima,4453.02,Ensino Médio,0,Casado,Indústria,5
25,1999-03-21,Acre,6932.49,Pós-graduação,0,Divorciado,Tecnologia,5
23,2000-05-10,Rio de Janeiro,3352.94,Ensino Fundamental,3,Casado,Saúde,4
62,1961-12-23,Paraná,15628.2,Pós-graduação,3,Casado,Tecnologia,16
19,2005-03-22,Paraíba,5436.46,Ensino Médio,1,Solteiro,Educação,0
42,1981-05-27,Paraíba,5097.59,Ensino Médio,3,Casado,Tecnologia,24
48,1975-05-03,Sergipe,6489.72,Ensino Fundamental,1,Solteiro,Indústria,22
28,1995-09-28,Espírito Santo,6488.43,Ensino Médio,3,Casado,Tecnologia,3
21,2002-10-15,Rio de Janeiro,4210.02,Ensino Médio,1,Casado,Educação,0
32,1991-07-23,Espírito Santo,8716.74,Ensino Médio,2,Casado,Indústria,11
24,1999-06-21,Minas Gerais,6140.14,Ensino Médio,1,Casado,Educação,2
61,1962-10-27,Sergipe,2325.36,Ensino Fundamental,0,Casado,Educação,1
63,1960-06-08,Rio Grande do Sul,9180.24,Ensino Fundamental,1,Casado,Tecnologia,24
21,2002-04-21,Roraima,3344.1,Ensino Fundamental,0,Solteiro,Saúde,0
19,2004-06-01,Paraná,5442.48,Ensino Médio,1,Solteiro,Saúde,0
25,1999-01-15,Mato Grosso do Sul,6590.31,Ensino Médio,1,Solteiro,Educação,7
41,1982-05-25,Paraíba,3124.07,Ensino Fundamental,1,Casado,Saúde,18
46,1977-11-10,São Paulo,14721.14,Ensino Superior,0,Casado,Tecnologia,27
53,1970-11-03,Paraíba,7285.07,Ensino Médio,0,Casado,Indústria,18
43,1981-01-23,Pernambuco,9103.06,Ensino Médio,2,Solteiro,Comércio,21
48,1976-01-25,Paraná,3590.62,Ensino Médio,2,Casado,Comércio,6
38,1986-03-16,Rondônia,5401.47,Ensino Fundamental,1,Casado,Comércio,13
45,1978-07-23,Roraima,5732.09,Ensino Médio,0,Solteiro,Indústria,5
37,1987-02-12,Roraima,5065.16,Ensino Fundamental,0,Divorciado,Tecnologia,16
63,1961-04-11,Paraná,8350.42,Ensino Médio,0,Casado,Saúde,3
18,2005-04-13,Minas Gerais,3278.37,Ensino Superior,1,Casado,Educação,0
27,1996-05-11,Tocantins,7059.39,Ensino Médio,1,Casado,Indústria,7
26,1997-05-15,Piauí,9421.08,Ensino Superior,0,Solteiro,Tecnologia,0
45,1978-12-01,Sergipe,5730.8,Ensino Médio,0,Casado,Educação,8
50,1973-11-06,Pernambuco,4793.26,Ensino Médio,0,Casado,Indústria,5
52,1971-10-30,Paraná,4979.17,Ensino Médio,0,Solteiro,Saúde,8
65,1958-07-15,Rio Grande do Norte,3862.27,Ensino Médio,1,Casado,Saúde,3
23,2000-07-21,Rio Grande do Norte,4761.91,Ensino Médio,0,Casado,Tecnologia,1
22,2002-03-24,Pará,2127.99,Ensino Fundamental,0,Casado,Saúde,1
27,1997-02-06,Goiás,1836.85,Ensino Fundamental,0,Casado,Saúde,0
40,1983-09-17,Bahia,6096.71,Ensino Médio,0,Casado,Indústria,20
49,1974-08-11,Rondônia,8029.29,Ensino Médio,2,Viúvo,Indústria,11
22,2001-11-29,Piauí,3765.78,Ensino Médio,1,Casado,Indústria,1
47,1976-08-25,Pernambuco,7744.5,Ensino Superior,0,Solteiro,Comércio,0
51,1972-04-18,Amapá,4889.11,Ensino Fundamental,0,Divorciado,Educação,19
32,1991-10-11,Tocantins,3576.41,Ensino Fundamental,0,Casado,Educação,6
43,1981-03-20,Pará,4899.6,Ensino Médio,0,Casado,Comércio,18
49,1974-05-28,Sergipe,7193.11,Ensino Médio,0,Casado,Educação,27
37,1987-03-22,Goiás,5581.78,Ensino Fundamental,1,Casado,Tecnologia,3
22,2002-04-11,Goiás,1625.13,Ensino Fundamental,3,Casado,Comércio,0
54,1969-04-13,São Paulo,10378.9,Ensino Médio,1,Casado,Educação,31
26,1998-03-31,Amapá,3703.71,Ensino Médio,1,Casado,Indústria,2
27,1996-04-18,Roraima,7057.45,Ensino Médio,1,Casado,Indústria,6
33,1990-09-11,Amapá,1927.71,Ensino Fundamental,0,Casado,Educação,5
27,1996-05-22,Sergipe,7677.62,Ensino Médio,0,Casado,Saúde,4
24,1999-11-30,Pará,2581.86,Ensino Médio,0,Casado,Comércio,0
60,1963-10-19,Maranhão,10707.51,Ensino Médio,3,Solteiro,Educação,42
53,1970-08-19,Piauí,6848.65,Ensino Fundamental,0,Solteiro,Tecnologia,13
33,1991-01-06,Minas Gerais,6965.92,Ensino Superior,1,Casado,Saúde,1
65,1958-12-30,Rondônia,11649.5,Ensino Superior,1,Casado,Indústria,9
78,1945-06-22,Rio de Janeiro,11805.62,Ensino Médio,2,Solteiro,Comércio,34
88,1936-02-03,Pará,5116.72,Ensino Superior,5,Solteiro,Educação,10
60,1964-03-17,Maranhão,8903.62,Ensino Médio,1,Solteiro,Educação,22
47,1976-12-30,Rondônia,13141.3,Ensino Superior,0,Casado,Indústria,22
23,2000-10-26,Bahia,5372.6,Ensino Médio,0,Casado,Tecnologia,5
59,1964-05-27,Roraima,10263.01,Ensino Médio,1,Casado,Indústria,22
32,1992-01-28,São Paulo,3403.56,Ensino Médio,1,Divorciado,Educação,7
54,1969-07-17,Goiás,4760.02,Ensino Fundamental,1,Casado,Tecnologia,11
46,1977-06-09,Maranhão,14685.91,Ensino Superior,1,Casado,Saúde,25
43,1980-12-25,Piauí,6464.33,Ensino Médio,0,Casado,Tecnologia,23
43,1980-11-26,Alagoas,6362.35,Ensino Médio,0,Solteiro,Tecnologia,18
65,1958-11-06,Ceará,5091.03,Ensino Médio,1,Solteiro,Comércio,42
39,1984-08-20,Paraná,5685.58,Ensino Fundamental,0,Casado,Indústria,15
29,1995-03-18,Paraíba,9078.14,Ensino Superior,2,Casado,Tecnologia,9
32,1991-09-11,Rio Grande do Norte,6598.04,Ensino Médio,1,Divorciado,Comércio,12
45,1978-09-23,Amazonas,9576.24,Ensino Superior,1,Casado,Comércio,10
58,1966-01-10,Piauí,14520.34,Ensino Médio,2,Casado,Tecnologia,20
46,1977-11-03,Sergipe,3090.65,Ensino Médio,1,Casado,Educação,10
39,1985-02-16,Paraná,10592.1,Ensino Superior,1,Solteiro,Tecnologia,4
34,1990-02-14,Alagoas,5421.29,Ensino Fundamental,2,Casado,Tecnologia,10
55,1968-08-05,Bahia,13969.43,Ensino Superior,0,Solteiro,Tecnologia,28
54,1969-06-14,Goiás,5737.84,Ensino Médio,0,Solteiro,Indústria,13
29,1995-02-25,Acre,8761.94,Ensino Superior,0,Solteiro,Saúde,5
25,1998-09-18,Paraíba,10828.96,Ensino Superior,0,Casado,Tecnologia,1
45,1978-06-14,Minas Gerais,9233.99,Ensino Médio,0,Solteiro,Educação,19
49,1974-12-24,Mato Grosso,9594.74,Ensino Superior,3,Solteiro,Educação,10
89,1934-07-24,Maranhão,4763.7,Ensino Médio,0,Casado,Comércio,53
23,2000-06-23,Espírito Santo,7924.21,Ensino Superior,2,Solteiro,Tecnologia,5
33,1990-12-22,Tocantins,3489.44,Ensino Médio,2,Solteiro,Educação,14
65,1958-08-22,Pará,3831.12,Ensino Médio,0,Casado,Educação,6
20,2004-03-27,Paraná,2212.61,Ensino Fundamental,0,Solteiro,Tecnologia,1
28,1995-09-16,Paraíba,4421.01,Ensino Fundamental,0,Solteiro,Saúde,10
45,1979-01-22,Pará,10419.97,Ensino Superior,0,Divorciado,Educação,7
42,1982-01-16,Amapá,12076.97,Ensino Médio,1,Casado,Saúde,23
26,1997-07-30,Espírito Santo,2173.46,Ensino Fundamental,1,Casado,Saúde,7
23,2001-02-08,Minas Gerais,4469.88,Ensino Médio,1,Solteiro,Comércio,3
40,1984-04-07,Ceará,5558.14,Ensino Médio,1,Casado,Indústria,1
25,1999-03-23,São Paulo,4509.31,Ensino Médio,0,Casado,Comércio,3
26,1997-09-23,Pernambuco,7708.6,Ensino Superior,0,Casado,Comércio,8
23,2001-02-02,São Paulo,9390.43,Pós-graduação,1,Solteiro,Comércio,2
59,1965-03-19,Sergipe,16338.15,Ensino Médio,0,Solteiro,Tecnologia,30
26,1998-02-03,Sergipe,5096.65,Ensino Superior,0,Casado,Saúde,4
26,1998-01-05,Rio Grande do Sul,9521.53,Ensino Superior,1,Casado,Tecnologia,6
57,1966-05-05,Pará,8704.58,Ensino Fundamental,3,Solteiro,Saúde,34
47,1976-08-20,São Paulo,5387.11,Ensino Fundamental,1,Solteiro,Tecnologia,8
68,1955-11-23,Piauí,5444.0,Ensino Médio,0,Viúvo,Saúde,30
64,1959-11-30,Roraima,12154.09,Ensino Médio,0,Solteiro,Tecnologia,46
53,1970-09-12,Mato Grosso do Sul,14820.01,Ensino Superior,3,Casado,Saúde,34
56,1967-12-15,Amazonas,7068.01,Ensino Fundamental,1,Solteiro,Tecnologia,14
56,1968-02-19,Pará,12569.19,Ensino Superior,3,Casado,Indústria,11
22,2001-04-27,São Paulo,4032.46,Ensino Médio,0,Casado,Comércio,4
39,1985-02-17,Mato Grosso do Sul,6298.31,Ensino Médio,2,Solteiro,Educação,12
21,2002-05-06,Acre,5532.19,Ensino Superior,0,Casado,Indústria,3
33,1991-03-02,Distrito Federal,7112.81,Ensino Médio,0,Solteiro,Educação,13
30,1993-09-04,Mato Grosso,3788.05,Ensino Médio,0,Divorciado,Educação,8
27,1997-01-25,Paraíba,3014.14,Ensino Médio,1,Casado,Saúde,4
33,1990-12-17,Amapá,3630.67,Ensino Fundamental,0,Casado,Educação,6
49,1974-11-04,Amazonas,4976.47,Ensino Médio,2,Casado,Indústria,14
29,1995-01-18,Distrito Federal,6584.32,Ensino Médio,0,Casado,Educação,6
64,1959-10-27,Rondônia,8049.02,Ensino Médio,1,Casado,Educação,17
30,1993-10-20,Rio Grande do Norte,3229.21,Ensino Médio,1,Casado,Indústria,3
28,1995-07-08,Distrito Federal,4307.45,Ensino Médio,1,Casado,Comércio,10
59,1965-01-06,Mato Grosso,12774.67,Ensino Superior,1,Casado,Tecnologia,22
19,2005-02-06,Acre,8354.52,Ensino Superior,1,Casado,Educação,0
35,1988-06-22,Espírito Santo,10928.7,Ensino Superior,0,Solteiro,Indústria,15
37,1986-09-03,Tocantins,6419.18,Ensino Médio,0,Solteiro,Comércio,16
27,1996-09-26,Espírito Santo,7208.88,Ensino Médio,0,Divorciado,Tecnologia,9
26,1997-11-14,Rio Grande do Sul,4774.27,Ensino Fundamental,0,Solteiro,Tecnologia,7
45,1978-08-29,Acre,4579.84,Ensino Superior,0,Casado,Comércio,6
50,1973-08-27,Rio Grande do Sul,11681.11,Ensino Médio,1,Casado,Indústria,27
55,1968-09-08,Mato Grosso do Sul,7063.64,Ensino Fundamental,2,Solteiro,Educação,35
25,1998-08-13,Amapá,10599.6,Pós-graduação,0,Casado,Educação,6
40,1983-09-26,Rio Grande do Norte,4828.14,Ensino Superior,2,Solteiro,Comércio,2
46,1977-06-15,Rondônia,5531.84,Ensino Fundamental,1,Solteiro,Saúde,24
47,1976-07-24,Amapá,5867.13,Ensino Superior,1,Casado,Comércio,28
32,1991-06-01,Rio Grande do Sul,5124.66,Ensino Médio,0,Divorciado,Comércio,11
34,1989-12-14,Santa Catarina,6870.55,Ensino Médio,4,Casado,Indústria,14
43,1980-05-03,Tocantins,5712.13,Ensino Médio,0,Divorciado,Educação,15
20,2003-04-14,Distrito Federal,7400.04,Pós-graduação,1,Casado,Comércio,2
57,1967-02-14,Rio de Janeiro,6668.14,Ensino Médio,0,Casado,Indústria,18
23,2000-05-20,Paraná,5133.71,Ensino Médio,1,Casado,Educação,4
48,1976-01-31,Minas Gerais,5501.02,Ensino Médio,0,Casado,Comércio,22
18,2006-02-26,Espírito Santo,3951.98,Ensino Médio,1,Casado,Tecnologia,0
31,1993-01-05,Pernambuco,11260.95,Ensino Superior,0,Solteiro,Tecnologia,0
73,1951-03-07,Piauí,8799.21,Ensino Médio,1,Solteiro,Saúde,12
24,1999-08-21,Rondônia,5861.11,Ensino Médio,0,Casado,Comércio,0
53,1971-01-02,Alagoas,4300.44,Ensino Fundamental,2,Solteiro,Indústria,24
21,2002-05-14,Rio Grande do Sul,4676.41,Ensino Médio,0,Casado,Indústria,0
33,1990-09-29,São Paulo,2984.44,Ensino Médio,5,Casado,Comércio,7
71,1952-12-24,Rio de Janeiro,7094.5,Ensino Superior,1,Casado,Tecnologia,5
86,1937-07-28,Rio Grande do Norte,14090.7,Pós-graduação,3,Casado,Indústria,39
50,1974-02-22,Mato Grosso do Sul,19758.73,Ensino Superior,0,Casado,Tecnologia,19
43,1980-07-21,Paraíba,3431.93,Ensino Fundamental,1,Solteiro,Comércio,19
37,1987-03-25,Alagoas,7513.82,Ensino Superior,1,Casado,Educação,13
48,1975-10-07,Maranhão,3661.19,Ensino Médio,1,Divorciado,Indústria,6
38,1985-08-03,Alagoas,11855.95,Ensino Médio,2,Solteiro,Tecnologia,17
22,2002-03-22,Paraíba,3517.86,Ensino Médio,1,Casado,Indústria,3
27,1996-09-22,São Paulo,9304.81,Ensino Superior,4,Casado,Educação,7
52,1972-01-18,Alagoas,6764.35,Ensino Fundamental,1,Casado,Indústria,20
25,1998-05-19,Espírito Santo,9533.35,Ensino Superior,2,Casado,Saúde,4
18,2006-01-02,Rio Grande do Sul,2991.15,Ensino Fundamental,0,Solteiro,Saúde,0
42,1981-06-23,Pará,9436.17,Ensino Superior,2,Casado,Tecnologia,12
61,1963-02-28,Sergipe,10383.63,Ensino Médio,1,Casado,Saúde,33
49,1974-10-26,Rio Grande do Norte,4486.25,Ensino Médio,1,Solteiro,Indústria,0
26,1997-12-03,Rio Grande do Norte,4305.67,Ensino Fundamental,3,Casado,Indústria,5
38,1986-02-13,Sergipe,7260.07,Ensino Médio,3,Casado,Saúde,11
43,1980-12-22,Goiás,6871.19,Ensino Médio,0,Solteiro,Comércio,24
47,1976-08-26,Acre,6567.12,Ensino Médio,1,Solteiro,Tecnologia,29
39,1984-05-08,Bahia,3503.94,Ensino Médio,2,Divorciado,Educação,20
43,1981-04-06,Rio de Janeiro,5901.67,Ensino Médio,3,Casado,Tecnologia,4
58,1965-04-30,Goiás,2989.68,Ensino Fundamental,0,Casado,Saúde,5
49,1974-04-28,Rio de Janeiro,6431.64,Ensino Médio,0,Casado,Tecnologia,2
20,2003-06-23,Sergipe,4873.37,Ensino Médio,0,Casado,Tecnologia,0
62,1961-05-20,Sergipe,9102.43,Ensino Médio,0,Casado,Tecnologia,36
53,1970-06-07,Rio Grande do Norte,7357.15,Ensino Fundamental,1,Casado,Saúde,18
22,2001-08-08,Rio Grande do Sul,2937.67,Ensino Médio,0,Casado,Indústria,3
42,1981-09-06,Mato Grosso do Sul,3044.74,Ensino Médio,0,Solteiro,Educação,10
29,1994-11-14,Bahia,2620.21,Ensino Fundamental,1,Casado,Comércio,2
23,2001-01-02,Amazonas,4396.83,Ensino Médio,2,Solteiro,Educação,5
82,1941-11-18,Ceará,4886.51,Ensino Fundamental,0,Solteiro,Tecnologia,21
29,1994-12-21,Rondônia,3382.81,Ensino Fundamental,0,Casado,Educação,5
56,1967-06-29,Tocantins,8498.42,Ensino Superior,2,Casado,Educação,23
45,1979-03-23,Pernambuco,2971.19,Ensino Fundamental,3,Divorciado,Saúde,8
18,2005-05-11,Minas Gerais,4925.99,Ensino Fundamental,0,Casado,Tecnologia,0
40,1983-06-15,Amapá,9136.61,Ensino Médio,1,Casado,Indústria,15
61,1963-02-12,Minas Gerais,10855.2,Ensino Médio,1,Casado,Saúde,18
26,1998-01-30,Mato Grosso,6510.01,Ensino Médio,1,Solteiro,Tecnologia,3
29,1994-09-17,Paraíba,13392.54,Pós-graduação,0,Casado,Tecnologia,6
33,1990-06-23,Rio Grande do Sul,3572.67,Ensino Médio,2,Casado,Comércio,1
55,1969-02-08,Bahia,12053.37,Ensino Médio,0,Casado,Tecnologia,14
36,1988-04-10,Amapá,8021.96,Ensino Superior,0,Solteiro,Indústria,14
49,1974-07-22,Espírito Santo,5768.03,Ensino Médio,1,Solteiro,Saúde,13
18,2005-06-27,Rio Grande do Norte,4754.95,Ensino Superior,1,Solteiro,Saúde,0
58,1965-06-11,Minas Gerais,5476.53,Ensino Médio,1,Solteiro,Educação,35
44,1980-03-21,Amazonas,4673.02,Ensino Fundamental,1,Solteiro,Comércio,8
33,1990-11-04,Pernambuco,5931.06,Ensino Médio,3,Solteiro,Educação,8
64,1959-08-13,Bahia,14726.73,Ensino Médio,1,Casado,Saúde,33
44,1980-04-11,Pernambuco,5882.09,Ensino Médio,3,Solteiro,Educação,22
39,1985-03-05,Pernambuco,5581.05,Ensino Médio,1,Casado,Educação,19
57,1967-01-14,Alagoas,6135.12,Ensino Médio,1,Casado,Educação,14
34,1990-02-10,Alagoas,7872.88,Ensino Médio,0,Divorciado,Educação,16
29,1994-11-12,Amazonas,4358.07,Ensino Médio,1,Casado,Educação,11
27,1997-03-27,Paraíba,4858.76,Ensino Médio,5,Solteiro,Saúde,4
32,1991-12-13,Rio Grande do Norte,2605.54,Ensino Fundamental,1,Casado,Tecnologia,8
60,1964-03-30,Paraíba,6017.86,Ensino Fundamental,2,Solteiro,Saúde,8
36,1987-10-15,Piauí,4598.08,Ensino Médio,1,Casado,Indústria,17
34,1990-04-06,Alagoas,5657.07,Ensino Médio,0,Casado,Educação,11
